ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
1673,48,23,1464.964,360001,3,1.6936,1,0,1,0,1,1,1
1674,29,5,685.908,607001,2,21.17,1,0,0,0,0,0,1
1675,37,11,1177.052,522001,2,6.7744,2,3565.028,1,0,0,1,0
1676,60,35,1007.692,744104,2,33.0252,1,0,0,1,0,1,0
1677,46,20,626.632,530017,4,22.0168,3,880.672,0,0,0,1,0
1678,34,10,355.656,151001,1,12.702,2,1109.308,0,0,0,0,0
1679,56,30,618.164,313001,2,9.3148,1,0,0,0,0,0,0
1680,57,31,965.352,794002,4,44.0336,1,0,1,1,1,1,0
1681,62,36,372.592,360001,2,8.468,3,0,0,0,0,0,0
1682,32,8,1193.988,482001,2,36.66644,1,0,0,0,0,0,0
1683,51,26,118.552,390001,2,0,1,872.204,0,0,0,1,0
1684,55,29,279.444,799203,2,3.3872,3,0,0,0,0,0,0
1685,60,34,702.844,313001,2,16.936,1,2108.532,0,0,0,0,0
1686,40,16,753.652,411001,4,6.7744,1,1312.54,0,0,0,1,0
1687,62,38,330.252,682001,4,18.6296,1,0,0,1,0,1,0
1688,63,39,702.844,194302,3,16.936,3,0,0,0,0,1,1
1689,60,34,914.544,440001,2,16.936,1,3040.012,0,0,0,1,0
1690,59,34,177.828,563101,3,11.0084,2,0,0,0,0,1,1
1691,26,1,863.736,695001,1,16.0892,1,0,0,0,0,0,0
1692,56,32,406.464,521001,1,13.5488,3,0,0,0,0,0,1
1693,58,32,270.976,721301,3,11.8552,1,0,0,0,0,1,0
1694,57,31,364.124,524001,1,1.6936,1,0,0,0,0,0,0
1695,48,23,296.38,442001,4,3.3872,2,999.224,0,0,0,0,0
1696,30,6,1558.112,605001,1,50.808,1,0,0,0,0,1,0
1697,45,21,1185.52,360001,2,64.3568,1,1117.776,0,0,0,0,0
1698,64,38,270.976,854105,3,5.9276,2,0,0,0,0,1,1
1699,44,20,1261.732,796001,1,14.3956,1,0,0,0,0,1,0
1700,51,25,127.02,741001,4,5.0808,3,0,0,0,0,0,1
1701,43,16,601.228,682001,3,19.73044,2,0,0,0,0,0,0
1702,29,3,914.544,321001,4,15.2424,2,0,0,0,0,0,0
1703,56,30,1033.096,246149,2,4.234,1,0,0,0,0,0,1
1704,65,41,338.72,797109,3,0.8468,3,0,0,0,0,1,0
1705,46,22,1676.664,395003,2,56.48156,1,0,0,0,0,0,1
1706,48,24,668.972,851101,4,11.8552,2,0,0,1,0,0,1
1707,56,31,711.312,134003,1,0.8468,3,0,0,0,0,1,0
1708,61,37,262.508,421001,3,3.3872,2,0,0,0,0,0,1
1709,46,20,101.616,362001,4,5.0808,3,0,0,0,0,0,1
1710,58,34,745.184,737101,2,13.5488,1,0,0,0,0,1,1
1711,31,5,245.572,700001,2,2.5404,2,1109.308,0,0,0,1,1
1712,27,3,1702.068,442001,1,53.60244,1,1337.944,0,0,0,1,0
1713,44,20,169.36,762001,1,11.8552,3,0,0,0,0,0,0
1714,44,20,127.02,791104,1,8.468,1,0,0,0,0,1,0
1715,51,27,1312.54,190001,2,3.3872,1,906.076,0,0,0,0,1
1716,39,13,211.7,741001,3,1.6936,2,0,0,0,0,1,0
1717,32,8,1693.6,494001,2,55.042,1,4784.42,0,0,0,1,0
1718,33,7,855.268,248140,1,22.8636,2,1973.044,0,0,0,0,0
1719,40,16,160.892,452001,4,3.3872,2,0,0,0,0,1,1
1720,36,12,1591.984,814112,2,55.042,1,0,0,0,0,1,1
1721,52,28,67.744,756001,1,2.5404,1,0,0,0,0,1,0
1722,54,29,499.612,793001,2,19.4764,3,1287.136,0,0,0,1,0
1723,26,2,609.696,797001,4,22.0168,1,0,0,1,1,1,0
1724,39,15,465.74,796470,1,12.702,3,0,0,0,0,1,0
1725,46,19,203.232,580001,3,5.67356,2,0,0,0,0,1,0
1726,57,32,160.892,793001,1,11.0084,1,0,0,0,0,1,0
1727,59,33,601.228,831001,2,19.4764,3,1270.2,0,0,0,1,1
1728,52,26,457.272,313001,2,12.702,2,0,0,0,0,0,1
1729,52,26,237.104,302001,1,2.5404,3,0,0,0,0,1,0
1730,50,20,211.7,473001,4,3.3872,3,0,0,0,0,1,0
1731,41,17,431.868,390001,2,5.0808,3,0,0,0,0,0,1
1732,43,19,1058.5,400001,3,20.3232,1,0,1,0,0,1,0
1733,25,0,745.184,335001,2,15.2424,2,2701.292,0,0,0,1,1
1734,40,16,1058.5,682555,2,18.6296,1,0,0,0,0,1,0
1735,35,10,668.972,791120,4,17.7828,3,1541.176,0,0,0,1,0
1736,60,36,262.508,737101,3,3.3872,2,0,0,0,0,1,1
1737,57,31,1109.308,403802,2,22.8636,1,3336.392,0,0,0,0,1
1738,44,19,592.76,793001,1,1.6936,2,1947.64,0,1,0,0,0
1739,61,36,321.784,515001,3,7.6212,3,694.376,0,0,0,1,1
1740,33,7,702.844,756001,1,21.17,1,0,0,1,1,1,1
1741,45,20,499.612,503001,1,20.3232,1,0,0,1,1,1,0
1742,45,21,1024.628,620001,1,39.7996,1,0,0,0,0,0,0
1743,64,38,355.656,403802,2,5.9276,3,1160.116,0,0,0,1,0
1744,50,24,270.976,462001,4,15.2424,1,923.012,0,0,0,1,0
1745,28,3,245.572,413001,4,6.7744,1,1143.18,0,0,0,1,0
1746,37,12,338.72,362001,2,9.3148,2,0,0,1,0,0,1
1747,62,36,211.7,713101,3,2.5404,3,0,0,0,0,1,1
1748,29,5,177.828,440001,4,3.3872,2,753.652,0,0,0,0,1
1749,49,23,668.972,302001,3,5.9276,2,1278.668,0,0,0,1,0
1750,46,22,440.336,321001,2,17.7828,3,1871.428,0,0,0,0,0
1751,60,34,516.548,841301,4,14.3956,2,1939.172,0,0,0,0,0
1752,55,31,211.7,313001,2,1.6936,1,0,0,0,0,0,0
1753,33,8,1312.54,582101,1,62.6632,3,0,1,0,0,0,0
1754,53,29,211.7,403601,2,3.3872,1,0,0,0,0,1,0
1755,50,24,677.44,524001,4,41.4932,1,0,0,0,0,1,0
1756,28,3,465.74,791104,4,14.3956,2,0,0,0,0,1,1
1757,42,17,194.764,122001,2,0,3,0,0,0,0,0,0
1758,33,9,508.08,518001,1,10.1616,1,0,0,0,0,1,1
1759,40,14,457.272,244001,2,5.9276,1,0,0,0,0,0,0
1760,31,6,372.592,796321,4,6.7744,1,0,0,0,0,0,0
1761,41,16,279.444,403601,4,0,2,0,0,0,0,1,0
1762,52,27,381.06,759001,2,16.936,2,1024.628,0,0,0,0,1
1763,65,35,465.74,421001,4,14.14156,3,753.652,0,0,0,1,1
1764,48,24,1134.712,194101,1,42.34,1,0,0,0,0,0,1
1765,45,21,372.592,688001,3,5.0808,2,0,0,0,0,1,0
1766,26,0,1261.732,482001,2,60.9696,1,1304.072,0,0,0,0,0
1767,64,38,186.296,452001,2,1.6936,3,0,0,1,0,0,0
1768,41,14,626.632,580001,3,19.73044,2,0,0,0,0,1,0
1769,43,18,1083.904,151001,4,44.8804,1,711.312,1,0,0,0,0
1770,60,36,525.016,403802,4,18.6296,1,0,0,0,0,0,0
1771,62,37,76.212,826001,1,0.8468,1,795.992,0,0,0,0,0
1772,46,21,76.212,209625,2,5.9276,3,0,0,0,0,1,0
1773,36,11,127.02,753001,2,2.5404,2,1007.692,0,0,0,0,0
1774,31,5,237.104,691001,4,6.7744,1,0,0,0,0,0,0
1775,43,18,702.844,263001,3,4.234,3,0,0,0,0,0,1
1776,46,22,618.164,713101,1,6.7744,3,990.756,0,0,0,0,0
1777,50,26,355.656,841301,4,9.3148,2,1278.668,0,0,0,1,0
1778,52,27,287.912,248001,2,5.9276,2,965.352,0,0,0,1,1
1779,27,3,270.976,795001,3,8.468,2,0,0,0,0,0,0
1780,34,9,575.824,403001,1,23.7104,1,0,0,0,0,1,0
1781,49,24,694.376,781001,1,24.5572,1,2260.956,0,0,0,1,0
1782,52,26,160.892,250001,2,5.9276,2,0,0,0,0,0,1
1783,37,11,508.08,605001,2,23.7104,1,1532.708,0,0,0,0,1
1784,53,27,1625.856,495223,1,14.3956,1,5089.268,0,0,0,1,0
1785,54,29,1007.692,141001,3,16.936,1,0,1,1,1,0,0
1786,29,3,1608.92,335001,2,38.106,1,0,0,0,0,1,0
1787,35,11,287.912,331001,1,12.702,2,0,0,0,0,0,0
1788,32,6,372.592,395003,4,1.6936,1,0,0,1,1,1,1
1789,38,13,194.764,571401,4,1.6936,3,0,0,0,0,1,0
1790,44,20,1448.028,503001,4,5.9276,1,4801.356,1,0,1,1,1
1791,44,20,364.124,620001,1,2.5404,3,0,0,1,0,0,1
1792,48,22,1177.052,620001,1,0,1,0,0,0,1,1,1
1793,46,20,999.224,759001,1,48.2676,1,0,0,0,1,1,1
1794,35,9,956.884,680001,3,6.7744,3,0,1,0,0,1,0
1795,56,32,829.864,360001,3,33.0252,3,0,1,0,0,0,0
1796,49,24,592.76,571401,1,24.5572,1,0,0,0,0,0,1
1797,57,32,355.656,756001,2,17.7828,3,0,0,0,0,1,0
1798,35,10,1210.924,791111,1,72.8248,1,0,0,0,0,1,1
1799,44,20,1566.58,190001,3,22.8636,1,0,1,0,0,1,0
1800,38,14,237.104,624001,4,3.3872,2,846.8,0,0,0,1,0
1801,57,33,381.06,411001,3,12.702,1,1532.708,0,1,1,1,1
1802,35,10,660.504,753001,1,22.0168,2,0,0,0,0,0,0
1803,29,3,1024.628,851101,2,11.0084,1,0,0,0,0,0,0
1804,58,32,499.612,686001,1,13.5488,1,0,0,0,0,1,0
1805,40,16,541.952,500001,4,22.60956,1,0,0,1,0,1,0
1806,51,26,127.02,796321,2,0,1,965.352,0,0,0,1,0
1807,61,36,84.68,226001,1,0.8468,1,0,0,0,0,0,0
1808,46,20,516.548,250001,2,3.3872,3,0,0,0,0,0,0
1809,55,31,423.4,123401,4,12.702,1,0,0,0,0,1,0
1810,35,10,668.972,691001,4,17.7828,3,0,0,1,0,1,0
1811,60,34,296.38,782001,1,1.6936,1,0,0,0,0,1,0
1812,28,3,93.148,509001,4,4.234,3,0,0,0,0,0,0
1813,43,19,1083.904,506001,1,39.7996,1,0,0,0,0,1,0
1814,61,36,465.74,141001,3,7.6212,3,0,0,0,0,1,1
1815,48,22,668.972,273001,3,5.9276,2,0,0,0,0,1,0
1816,65,39,152.424,424001,2,3.3872,1,0,0,1,1,1,1
1817,45,19,770.588,791120,2,14.3956,2,0,0,1,0,1,0
1818,36,11,76.212,756001,4,1.6936,3,0,0,0,0,0,1
1819,45,20,525.016,590001,2,18.6296,3,0,0,0,0,1,0
1820,60,34,499.612,147001,1,13.5488,1,1956.108,0,0,0,1,0
1821,47,22,211.7,784001,1,0.8468,1,1253.264,0,0,0,1,0
1822,32,7,457.272,607001,4,11.0084,1,0,0,1,0,1,0
1823,48,23,948.416,147001,1,43.1868,2,728.248,1,1,1,1,0
1824,33,8,1058.5,796470,1,0,1,0,0,0,0,1,1
1825,49,23,1642.792,799120,4,70.2844,2,0,1,0,0,0,1
1826,56,32,1363.348,452001,1,49.1144,3,0,1,1,0,0,0
1827,59,33,296.38,132103,1,1.6936,1,1448.028,0,0,0,0,0
1828,56,30,956.884,785001,2,22.8636,1,2980.736,0,0,0,0,1
1829,30,4,211.7,396230,2,2.5404,2,0,0,0,0,0,0
1830,59,29,381.06,450001,3,16.936,3,0,0,0,0,1,0
1831,38,13,1007.692,173001,2,66.0504,1,1871.428,0,0,0,0,0
1832,47,22,254.04,686001,4,3.3872,2,973.82,0,0,0,1,1
1833,54,29,668.972,482001,4,32.1784,2,0,0,1,0,1,0
1834,34,9,1507.304,785621,1,6.7744,3,0,1,0,0,0,0
1835,41,16,194.764,209625,2,2.5404,2,999.224,0,0,0,0,0
1836,47,23,1448.028,737103,2,11.8552,1,2404.912,0,0,0,1,1
1837,44,19,626.632,607001,4,16.0892,3,0,0,0,0,0,0
1838,43,18,872.204,442001,3,8.468,1,1524.24,0,0,0,1,1
1839,31,7,838.332,201001,1,33.872,1,0,0,0,0,1,0
1840,28,2,364.124,791104,4,11.0084,3,0,0,0,0,1,1
1841,55,25,194.764,147001,4,3.3872,3,745.184,0,0,0,0,0
1842,42,17,770.588,492001,1,0.8468,2,1685.132,0,0,0,1,1
1843,53,29,787.524,122001,1,22.8636,2,2167.808,0,0,0,1,0
1844,30,6,1304.072,400001,1,50.808,1,0,0,0,0,0,0
1845,65,40,177.828,762001,3,0.8468,3,0,0,0,0,0,1
1846,43,18,550.42,452001,2,18.6296,3,0,0,0,0,1,0
1847,56,32,127.02,462001,1,0.8468,2,0,0,0,0,1,0
1848,25,0,440.336,127021,3,22.0168,3,1346.412,0,0,0,0,0
1849,35,10,254.04,518001,3,11.0084,1,0,0,1,1,1,1
1850,50,26,355.656,335001,1,13.5488,2,0,0,0,0,1,0
1851,36,10,169.36,791102,4,2.5404,1,821.396,0,0,0,1,0
1852,34,8,508.08,500001,4,18.6296,2,0,0,0,0,0,1
1853,32,6,457.272,263139,4,15.2424,3,1414.156,0,0,0,0,0
1854,51,25,508.08,821115,4,22.0168,1,821.396,0,0,0,1,0
1855,52,25,347.188,500001,3,8.468,2,0,0,0,0,1,0
1856,65,39,254.04,797109,3,5.9276,2,0,0,0,0,1,1
1857,51,24,177.828,785001,2,8.468,2,0,0,0,0,1,0
1858,37,13,889.14,509001,1,6.7744,2,0,0,0,0,0,1
1859,35,11,550.42,607001,3,23.7104,1,2032.32,0,0,0,1,0
1860,67,41,169.36,424001,2,3.3872,1,677.44,0,0,0,0,0
1861,30,6,1515.772,194101,3,41.4932,1,1202.456,1,0,0,1,0
1862,62,38,1363.348,194302,1,24.5572,1,0,0,1,1,1,1
1863,42,17,694.376,791104,1,31.3316,3,0,0,0,0,1,0
1864,48,22,364.124,794002,1,10.1616,2,948.416,0,0,0,1,0
1865,61,36,516.548,473001,2,23.7104,1,0,0,0,0,0,0
1866,36,6,762.12,769001,4,15.2424,3,0,0,1,0,0,0
1867,48,24,762.12,769001,1,22.0168,2,2828.312,0,0,0,1,0
1868,65,39,177.828,641001,2,3.3872,1,0,0,0,0,0,0
1869,25,1,999.224,815301,1,45.7272,1,0,0,0,0,1,1
1870,55,30,372.592,302001,2,16.936,2,0,0,0,0,1,0
1871,63,37,931.48,834001,1,34.7188,3,0,1,0,0,0,0
1872,31,5,838.332,110001,4,15.2424,2,2269.424,0,0,0,0,0
1873,43,17,829.864,821115,3,9.3148,1,0,0,0,0,0,0
1874,28,4,584.292,784001,3,5.9276,2,677.44,0,0,0,1,0
1875,37,11,694.376,517501,3,7.6212,2,1846.024,0,0,0,1,1
1876,27,3,948.416,497001,3,21.17,1,3294.052,0,1,0,1,0
1877,62,38,1041.564,851101,1,24.5572,1,0,0,0,0,0,0
1878,51,24,660.504,424001,1,22.60956,2,0,0,0,0,1,0
1879,56,30,499.612,590001,3,6.7744,1,1346.412,0,1,0,1,0
1880,56,30,660.504,143001,3,14.3956,2,0,0,0,0,0,0
1881,44,19,414.932,160001,4,16.0892,3,753.652,0,0,0,1,0
1882,46,19,694.376,132103,3,22.60956,2,0,0,0,0,0,0
1883,56,32,1058.5,122001,3,5.0808,1,2896.056,1,0,1,1,1
1884,56,30,1566.58,152101,1,24.5572,1,0,0,0,0,0,0
1885,57,33,1380.284,364001,1,62.6632,1,0,0,0,0,1,0
1886,31,6,160.892,127021,4,9.3148,3,880.672,0,0,1,1,1
1887,65,41,973.82,263001,4,14.3956,2,0,0,0,0,0,0
1888,31,7,685.908,127021,2,16.936,2,0,0,0,1,1,1
1889,36,10,787.524,160001,1,23.7104,3,0,0,0,0,1,0
1890,56,30,939.948,246149,4,2.5404,1,3150.096,1,1,1,1,0
1891,52,27,1558.112,682001,1,68.5908,1,0,0,0,0,0,0
1892,42,18,423.4,403601,4,18.6296,2,0,0,0,0,0,0
1893,55,30,465.74,797109,3,14.3956,1,0,0,0,0,0,1
1894,49,24,110.084,400001,1,3.3872,3,855.268,0,1,0,0,0
1895,51,25,245.572,516001,4,0.8468,1,0,0,0,0,1,1
1896,26,2,609.696,571401,4,22.0168,1,0,0,0,0,1,0
1897,32,7,702.844,494001,1,22.0168,2,0,0,1,0,0,1
1898,54,29,829.864,152101,1,0.8468,3,0,0,0,0,0,0
1899,50,24,364.124,795114,4,0.8468,1,0,0,0,0,1,0
1900,59,33,287.912,814112,1,1.6936,1,0,0,0,0,1,0
1901,61,36,84.68,673001,4,3.3872,2,0,0,0,0,1,0
1902,43,19,1702.068,400001,2,56.48156,1,0,0,1,0,1,0
1903,39,14,719.78,492001,3,10.1616,3,906.076,0,0,0,1,1
1904,56,26,423.4,194302,3,11.8552,3,0,0,0,0,0,0
1905,38,14,770.588,362001,2,0,1,0,0,0,0,1,0
1906,25,-1,948.416,518001,2,16.936,1,2040.788,0,0,0,1,0
1907,42,17,829.864,762001,2,3.3872,1,2328.7,0,0,0,1,0
1908,42,18,973.82,194101,1,2.5404,1,0,0,0,0,0,0
1909,50,26,186.296,533101,4,4.234,2,948.416,0,0,0,1,0
1910,56,30,855.268,362001,3,14.3956,2,0,0,0,0,0,1
1911,43,18,702.844,590001,2,32.1784,3,948.416,0,0,0,0,0
1912,60,35,440.336,470001,3,4.234,2,0,0,0,0,0,0
1913,42,16,1617.388,125001,3,40.6464,2,0,1,1,1,1,0
1914,57,33,1134.712,313001,4,7.6212,1,1676.664,1,0,0,1,0
1915,48,24,457.272,151001,1,13.5488,2,1575.048,0,0,0,1,0
1916,37,11,584.292,851101,3,17.7828,1,0,0,1,0,0,0
1917,57,32,541.952,744104,3,13.5488,3,0,0,0,0,1,0
1918,62,32,448.804,751001,4,14.14156,3,1202.456,0,0,0,0,0
1919,39,9,999.224,793120,2,50.808,3,2083.128,1,0,1,1,1
1920,38,13,160.892,470001,2,11.8552,2,1016.16,0,0,0,0,1
1921,54,28,262.508,799120,2,3.3872,3,0,0,0,0,0,0
1922,45,21,533.484,582101,1,6.7744,3,2074.66,0,0,0,1,1
1923,39,15,211.7,400001,1,11.8552,3,0,0,0,0,0,0
1924,45,19,186.296,248140,1,1.6936,1,0,0,0,0,1,0
1925,62,38,660.504,795001,1,15.2424,3,0,0,0,0,0,0
1926,43,19,685.908,262701,1,2.5404,1,1846.024,0,0,0,1,0
1927,30,6,347.188,734001,1,20.3232,2,0,0,0,0,1,0
1928,35,10,525.016,563101,3,19.4764,1,0,0,0,0,0,0
1929,58,34,296.38,457001,1,10.1616,3,0,0,0,0,1,0
1930,44,19,254.04,741001,1,5.0808,3,0,0,0,0,1,0
1931,56,29,431.868,799203,3,8.468,2,0,0,0,0,1,0
1932,28,2,1185.52,682555,2,16.936,1,0,0,0,0,1,0
1933,64,39,618.164,831001,3,20.3232,1,1566.58,0,0,0,0,0
1934,63,39,338.72,793001,4,10.1616,2,0,0,0,0,1,0
1935,44,20,584.292,250001,1,6.7744,3,0,0,0,0,1,1
1936,34,9,1617.388,796470,1,40.6464,3,0,1,0,1,1,1
1937,50,24,694.376,246149,3,25.404,2,0,0,0,0,1,0
1938,51,25,1532.708,450001,1,27.9444,3,4987.652,1,1,1,1,0
1939,30,4,321.784,713101,1,16.0892,3,0,0,0,0,1,0
1940,55,31,194.764,791102,2,1.6936,1,0,0,0,0,1,0
1941,57,33,465.74,784001,1,15.2424,3,0,0,0,0,1,0
1942,43,19,491.144,462001,2,27.0976,1,0,0,0,0,1,0
1943,61,36,245.572,797109,2,4.234,2,0,0,0,0,1,0
1944,49,23,330.252,151001,4,22.0168,1,0,0,0,0,0,0
1945,52,28,330.252,500001,3,16.0892,2,702.844,0,0,1,1,1
1946,57,33,254.04,515001,3,12.702,1,1278.668,0,1,0,1,0
1947,53,23,491.144,695001,4,16.936,3,0,0,0,0,1,1
1948,52,28,525.016,201001,1,15.2424,3,1956.108,0,0,0,1,0
1949,39,15,525.016,530017,4,20.3232,1,728.248,0,0,0,0,0
1950,58,34,160.892,134003,1,10.1616,3,0,0,0,0,0,0
1951,36,12,321.784,134003,1,12.702,2,0,0,0,0,0,0
1952,45,21,711.312,440001,4,16.936,3,0,0,0,0,1,1
1953,30,5,660.504,741001,1,22.0168,2,0,0,0,0,1,0
1954,49,25,186.296,226001,4,1.6936,1,702.844,0,0,0,1,0
1955,44,20,685.908,795114,4,16.936,3,2345.636,0,0,0,1,0
1956,43,17,270.976,497001,3,4.234,2,0,0,0,0,1,0
1957,42,18,753.652,400001,4,6.7744,1,1558.112,0,0,0,0,0
1958,29,4,1024.628,421001,2,27.9444,1,0,0,0,0,1,0
1959,28,2,355.656,530017,1,12.702,1,0,0,0,0,1,1
1960,50,24,1100.84,691001,1,8.468,1,0,0,0,0,0,0
1961,44,19,254.04,522001,4,0,2,0,0,0,0,1,0
1962,52,26,965.352,796321,1,41.4932,1,0,0,0,0,0,0
1963,28,4,1312.54,517501,1,53.60244,1,0,0,0,0,0,0
1964,62,38,423.4,143001,2,9.3148,1,0,0,0,0,0,1
1965,34,10,287.912,713101,1,12.702,2,939.948,0,0,0,0,1
1966,45,20,795.992,380001,3,4.234,3,0,0,0,0,1,0
1967,52,26,965.352,403601,2,20.3232,2,0,0,0,0,0,0
1968,43,18,753.652,580001,3,4.234,3,914.544,0,0,0,0,1
1969,54,24,414.932,201001,1,11.8552,3,0,0,0,0,1,0
1970,64,38,973.82,842001,1,16.936,1,0,0,0,0,1,1
1971,27,3,1253.264,403001,1,12.702,1,3361.796,0,0,0,1,1
1972,42,17,609.696,673001,4,9.3148,2,1719.004,0,0,0,0,1
1973,28,2,965.352,607001,4,17.7828,3,0,0,0,0,1,0
1974,47,22,93.148,400001,2,0,1,660.504,0,0,0,0,0
1975,39,13,533.484,786001,4,1.6936,3,2049.256,0,0,0,0,0
1976,29,3,956.884,494001,2,1.6936,1,0,0,0,0,1,1
1977,39,13,677.44,452001,2,15.2424,1,0,0,0,0,1,0
1978,41,15,457.272,605001,3,4.234,3,0,0,0,0,1,1
1979,37,11,270.976,797001,2,11.8552,3,0,0,1,0,1,0
1980,41,17,93.148,680001,1,8.468,1,0,0,0,0,0,0
1981,45,19,1193.988,791104,1,20.3232,1,0,0,0,0,1,0
1982,52,26,711.312,209625,3,25.404,2,0,0,0,0,1,0
1983,58,33,152.424,530017,3,0.8468,2,931.48,0,0,0,1,0
1984,31,5,169.36,440001,2,2.5404,1,0,0,0,0,0,0
1985,26,1,465.74,175101,4,14.3956,2,1481.9,0,0,0,1,0
1986,31,7,262.508,741001,4,3.3872,2,668.972,0,0,0,0,0
1987,42,17,965.352,782001,2,3.3872,1,0,0,0,0,0,0
1988,56,31,440.336,814112,3,16.936,2,0,0,1,1,1,1
1989,52,28,152.424,495223,1,2.5404,1,1016.16,0,0,0,1,0
1990,59,35,465.74,362001,1,15.2424,3,0,0,1,0,0,0
1991,32,8,245.572,744104,1,1.6936,3,643.568,0,0,0,1,1
1992,46,22,254.04,497001,3,4.234,1,0,0,0,0,0,0
1993,52,28,321.784,821115,2,6.7744,1,0,0,0,0,0,1
1994,30,5,1033.096,143001,2,26.2508,1,0,0,0,0,0,0
1995,32,8,1549.644,607001,1,50.808,1,0,0,0,0,0,0
1996,35,11,347.188,751001,1,20.3232,2,0,0,0,0,0,0
1997,49,24,321.784,194101,1,11.8552,3,0,0,0,0,0,0
1998,54,30,516.548,396445,1,15.2424,3,0,0,0,0,1,0
1999,56,32,872.204,509001,3,33.872,3,0,1,0,0,0,0
2000,48,22,677.44,244001,2,20.3232,2,0,0,0,0,1,0
2001,28,2,186.296,582101,1,0.8468,2,0,0,0,0,1,0
2002,44,17,1083.904,575001,2,27.521,2,0,1,0,0,0,1
2003,30,4,1202.456,796001,3,35.5656,1,3040.012,1,0,0,0,0
2004,44,20,1050.032,143001,1,39.7996,1,0,0,0,0,1,1
2005,30,4,372.592,440001,1,16.0892,3,1210.924,0,0,0,0,0
2006,47,23,1439.56,263139,2,55.042,2,0,1,0,1,1,1
2007,64,39,635.1,413001,4,0.8468,2,0,0,0,1,1,1
2008,48,21,660.504,263001,3,16.936,2,0,0,0,0,1,1
2009,63,38,262.508,442001,1,9.3148,3,1058.5,0,0,0,1,0
2010,25,0,838.332,605001,1,16.0892,1,2735.164,0,0,0,0,0
2011,61,36,347.188,785001,2,12.702,1,0,0,0,0,0,0
2012,46,21,330.252,248140,4,0,2,0,0,0,0,1,0
2013,57,31,431.868,762001,1,11.8552,1,0,0,0,0,1,1
2014,40,15,440.336,751001,3,6.7744,3,956.884,0,0,0,1,0
2015,49,19,1431.092,175101,3,48.01356,3,1414.156,1,0,1,0,1
2016,30,5,1193.988,262701,1,6.7744,1,0,0,0,0,1,0
2017,41,17,787.524,799203,4,6.7744,1,1846.024,0,0,0,0,0
2018,42,15,118.552,582101,3,8.468,2,0,0,1,0,0,0
2019,63,39,1354.88,791111,2,17.7828,1,0,0,0,0,1,1
2020,43,17,372.592,744101,1,1.6936,1,0,0,1,1,1,0
2021,59,34,279.444,721301,3,1.6936,1,0,0,1,0,0,0
2022,46,20,872.204,403601,4,40.6464,3,0,1,0,0,1,0
2023,33,3,601.228,785621,4,15.2424,3,1998.448,0,0,0,0,0
2024,55,29,465.74,413001,1,1.6936,1,1278.668,0,0,0,1,0
2025,36,12,956.884,736101,4,1.6936,1,0,1,0,0,0,0
2026,47,20,668.972,791104,3,16.936,2,1566.58,0,1,0,0,0
2027,59,33,677.44,795133,2,5.9276,2,0,0,0,0,1,0
2028,38,12,1515.772,751001,2,0,1,3217.84,0,0,0,0,0
2029,42,17,76.212,641001,2,0,3,0,0,0,0,0,0
2030,30,3,516.548,515001,4,16.936,2,0,0,0,0,1,0
2031,63,38,939.948,744101,2,33.0252,1,1752.876,0,1,1,1,1
2032,60,35,677.44,841301,3,4.234,1,0,0,0,0,1,0
2033,62,37,270.976,494001,3,1.6936,1,0,0,1,0,0,1
2034,49,23,702.844,248001,1,2.5404,1,0,0,0,0,1,1
2035,59,33,770.588,673001,4,16.0892,2,2785.972,0,0,0,0,0
2036,36,10,245.572,834001,4,8.468,1,0,0,0,0,1,1
2037,46,19,160.892,123401,3,5.67356,2,0,0,0,0,1,0
2038,35,8,440.336,522001,2,8.468,2,0,0,0,0,0,1
2039,50,24,1270.2,360001,1,61.8164,1,0,0,0,0,1,1
2040,51,25,270.976,148001,2,3.3872,3,0,0,0,0,1,0
2041,41,16,770.588,582101,3,4.234,3,0,0,0,0,0,0
2042,45,20,1524.24,380001,3,71.978,2,4530.38,1,0,0,0,0
2043,41,17,1024.628,834001,1,2.5404,1,0,0,0,0,1,0
2044,57,32,211.7,190001,2,1.6936,3,0,0,0,0,1,1
2045,51,25,863.736,744101,1,2.5404,1,0,0,0,0,1,0
2046,52,28,372.592,492001,4,7.6212,2,906.076,0,0,0,1,0
2047,43,16,1363.348,799001,3,67.744,2,0,1,0,1,1,1
2048,63,38,1134.712,507101,3,33.872,2,0,1,0,0,0,1
2049,28,4,364.124,782001,1,15.2424,2,0,0,0,0,1,1
2050,43,18,795.992,695001,4,9.3148,2,0,0,0,0,1,0
2051,41,15,245.572,457001,2,6.7744,3,829.864,0,0,0,0,0
2052,34,8,321.784,273001,4,1.6936,1,0,0,0,0,0,0
2053,28,3,1016.16,605001,1,6.7744,1,1439.56,0,0,0,0,0
2054,58,32,719.78,795114,2,16.936,1,1363.348,0,1,1,1,1
2055,39,15,753.652,363001,2,16.0892,1,0,0,0,0,0,0
2056,49,23,211.7,624001,1,11.8552,3,0,0,0,0,1,0
2057,33,8,169.36,413001,3,11.0084,1,702.844,0,0,0,0,1
2058,37,12,1058.5,781001,2,33.0252,1,0,0,0,0,1,1
2059,33,7,152.424,580001,1,5.0808,3,0,0,0,0,0,0
2060,28,3,1464.964,335001,2,56.7356,1,1879.896,0,0,0,1,0
2061,54,29,287.912,509001,4,0.8468,3,0,0,0,0,1,1
